segment_id,path_type,laser_state,point_index,u,v,x,y,z
1254,"直线","开光",4,-38.869924,1.164068,6.970303,6.326196,18.299752
1254,"直线","开光",5,-39.368318,1.164068,6.550016,6.059266,18.299749
1255,"直线(跳转)","关光",0,-39.368318,1.164068,6.550016,6.059266,18.299749
1255,"直线(跳转)","关光",1,-42.857074,1.164068,3.758444,3.972798,18.299721
1256,"直线","开光",0,-42.857074,1.164068,3.758444,3.972798,18.299721
1256,"直线","开光",1,-43.355468,1.164068,3.375798,3.653450,18.299717
1256,"直线","开光",2,-43.853861,1.164068,3.002597,3.323797,18.299713
1256,"直线","开光",3,-44.352255,1.164068,2.651166,2.970391,18.299708
1256,"直线","开光",4,-44.850649,1.164068,2.299735,2.616985,18.299704
1256,"直线","开光",5,-45.349043,1.164068,1.948305,2.263579,18.299700
1257,"直线(跳转)","关光",0,-45.349043,1.164068,1.948305,2.263579,18.299700
1257,"直线(跳转)","关光",1,-45.349043,1.264068,1.948305,2.263579,18.399703
1258,"直线","开光",0,-45.349043,1.264068,1.948305,2.263579,18.399703
1258,"直线","开光",1,-44.850649,1.264068,2.299735,2.616985,18.399707
1258,"直线","开光",2,-44.352255,1.264068,2.651166,2.970391,18.399711
1258,"直线","开光",3,-43.853861,1.264068,3.002597,3.323797,18.399715
1258,"直线","开光",4,-43.355468,1.264068,3.375798,3.653450,18.399719
1258,"直线","开光",5,-42.857074,1.264068,3.758444,3.972798,18.399723
1259,"直线(跳转)","关光",0,-42.857074,1.264068,3.758444,3.972798,18.399723
1259,"直线(跳转)","关光",1,-39.368318,1.264068,6.550016,6.059266,18.399749
1260,"直线","开光",0,-39.368318,1.264068,6.550016,6.059266,18.399749
1260,"直线","开光",1,-38.869924,1.264068,6.970302,6.326196,18.399752
1260,"直线","开光",2,-38.371530,1.264068,7.405277,6.569509,18.399755
1260,"直线","开光",3,-37.873137,1.264068,7.840251,6.812823,18.399758
1260,"直线","开光",4,-37.374743,1.264068,8.275226,7.056137,18.399760
1260,"直线","开光",5,-36.876349,1.264068,8.710201,7.299451,18.399763
1261,"直线(跳转)","关光",0,-36.876349,1.264068,8.710201,7.299451,18.399763
1261,"直线(跳转)","关光",1,-34.882774,1.264068,10.527547,8.117816,18.399771
1262,"直线","开光",0,-34.882774,1.264068,10.527547,8.117816,18.399771
1262,"直线","开光",1,-34.384381,1.264068,10.984836,8.315559,18.399772
1262,"直线","开光",2,-33.885987,1.264068,11.457219,8.474492,18.399774
1262,"直线","开光",3,-33.387593,1.264068,11.929601,8.633426,18.399775
1262,"直线","开光",4,-32.889199,1.264068,12.401984,8.792359,18.399776
1263,"直线(跳转)","关光",0,-32.889199,1.264068,12.401984,8.792359,18.399776
1263,"直线(跳转)","关光",1,-29.400443,1.264068,15.784605,9.626529,18.399782
1264,"直线","开光",0,-29.400443,1.264068,15.784605,9.626529,18.399782
1264,"直线","开光",1,-28.902050,1.264068,16.278194,9.695630,18.399783
1264,"直线","开光",2,-28.403656,1.264068,16.771782,9.764732,18.399783
1264,"直线","开光",3,-27.905262,1.264068,17.265371,9.833833,18.399783
1264,"直线","开光",4,-27.406868,1.264068,17.759600,9.896050,18.399784
1264,"直线","开光",5,-26.908475,1.264068,18.257467,9.919150,18.399784
1265,"直线(跳转)","关光",0,-26.908475,1.264068,18.257467,9.919150,18.399784
1265,"直线(跳转)","关光",1,-18.934175,1.264068,26.162484,9.204788,18.399780
1266,"直线","开光",0,-18.934175,1.264068,26.162484,9.204788,18.399780
1266,"直线","开光",1,-18.435781,1.264068,26.647554,9.090278,18.399779
1266,"直线","开光",2,-17.937388,1.264068,27.125633,8.951292,18.399778
1266,"直线","开光",3,-17.438994,1.264068,27.598016,8.792359,18.399777
1266,"直线","开光",4,-16.940600,1.264068,28.070398,8.633425,18.399775
1267,"直线(跳转)","关光",0,-16.940600,1.264068,28.070398,8.633425,18.399775
1267,"直线(跳转)","关光",1,-10.959875,1.264068,33.449984,6.059266,18.399749
1268,"直线","开光",0,-10.959875,1.264068,33.449984,6.059266,18.399749
1268,"直线","开光",1,-10.461482,1.264068,33.860559,5.776720,18.399746
1268,"直线","开光",2,-9.963088,1.264068,34.271134,5.494175,18.399742
1268,"直线","开光",3,-9.464694,1.264068,34.681708,5.211630,18.399739
1268,"直线","开光",4,-8.966301,1.264068,35.092282,4.929085,18.399735
1269,"直线(跳转)","关光",0,-8.966301,1.264068,35.092282,4.929085,18.399735
1269,"直线(跳转)","关光",1,-8.966301,1.364068,35.092283,4.929085,18.499736
1270,"直线","开光",0,-8.966301,1.364068,35.092283,4.929085,18.499736
1270,"直线","开光",1,-9.464694,1.364068,34.681709,5.211630,18.499740
1270,"直线","开光",2,-9.963088,1.364068,34.271134,5.494175,18.499743
1270,"直线","开光",3,-10.461482,1.364068,33.860560,5.776720,18.499746
1270,"直线","开光",4,-10.959875,1.364068,33.449985,6.059266,18.499749
1271,"直线(跳转)","关光",0,-10.959875,1.364068,33.449985,6.059266,18.499749
1271,"直线(跳转)","关光",1,-16.940600,1.364068,28.070399,8.633425,18.499774
1272,"直线","开光",0,-16.940600,1.364068,28.070399,8.633425,18.499774
1272,"直线","开光",1,-17.438994,1.364068,27.598016,8.792359,18.499775
1272,"直线","开光",2,-17.937388,1.364068,27.125633,8.951292,18.499776
1272,"直线","开光",3,-18.435781,1.364068,26.647554,9.090278,18.499777
1272,"直线","开光",4,-18.934175,1.364068,26.162484,9.204788,18.499778
1273,"直线(跳转)","关光",0,-18.934175,1.364068,26.162484,9.204788,18.499778
1273,"直线(跳转)","关光",1,-26.908475,1.364068,18.257467,9.919150,18.499782
1274,"直线","开光",0,-26.908475,1.364068,18.257467,9.919150,18.499782
1274,"直线","开光",1,-27.406868,1.364068,17.759600,9.896050,18.499782
1274,"直线","开光",2,-27.905262,1.364068,17.265371,9.833833,18.499781
1274,"直线","开光",3,-28.403656,1.364068,16.771782,9.764732,18.499781
1274,"直线","开光",4,-28.902050,1.364068,16.278194,9.695630,18.499781
1274,"直线","开光",5,-29.400443,1.364068,15.784605,9.626529,18.499780
1275,"直线(跳转)","关光",0,-29.400443,1.364068,15.784605,9.626529,18.499780
1275,"直线(跳转)","关光",1,-32.889199,1.364068,12.401984,8.792359,18.499775
1276,"直线","开光",0,-32.889199,1.364068,12.401984,8.792359,18.499775
1276,"直线","开光",1,-33.387593,1.364068,11.929601,8.633425,18.499774
1276,"直线","开光",2,-33.885987,1.364068,11.457218,8.474492,18.499773
1276,"直线","开光",3,-34.384381,1.364068,10.984836,8.315559,18.499771
1276,"直线","开光",4,-34.882774,1.364068,10.527547,8.117816,18.499770
1277,"直线(跳转)","关光",0,-34.882774,1.364068,10.527547,8.117816,18.499770
1277,"直线(跳转)","关光",1,-36.876349,1.364068,8.710200,7.299451,18.499762
1278,"直线","开光",0,-36.876349,1.364068,8.710200,7.299451,18.499762
1278,"直线","开光",1,-37.374743,1.364068,8.275226,7.056137,18.499760
1278,"直线","开光",2,-37.873137,1.364068,7.840251,6.812823,18.499757
1278,"直线","开光",3,-38.371530,1.364068,7.405276,6.569509,18.499755
1278,"直线","开光",4,-38.869924,1.364068,6.970302,6.326195,18.499752
1278,"直线","开光",5,-39.368318,1.364068,6.550015,6.059265,18.499749
1279,"直线(跳转)","关光",0,-39.368318,1.364068,6.550015,6.059265,18.499749
1279,"直线(跳转)","关光",1,-42.857074,1.364068,3.758443,3.972797,18.499725
1280,"直线","开光",0,-42.857074,1.364068,3.758443,3.972797,18.499725
1280,"直线","开光",1,-43.355468,1.364068,3.375797,3.653450,18.499721
1280,"直线","开光",2,-43.853861,1.364068,3.002596,3.323797,18.499717
1280,"直线","开光",3,-44.352255,1.364068,2.651165,2.970391,18.499713
1280,"直线","开光",4,-44.850649,1.364068,2.299735,2.616985,18.499710
1280,"直线","开光",5,-45.349043,1.364068,1.948304,2.263579,18.499706
1281,"直线(跳转)","关光",0,-45.349043,1.364068,1.948304,2.263579,18.499706
1281,"直线(跳转)","关光",1,-45.349043,1.464068,1.948304,2.263579,18.599709
1282,"直线","开光",0,-45.349043,1.464068,1.948304,2.263579,18.599709
1282,"直线","开光",1,-44.850649,1.464068,2.299735,2.616984,18.599712
1282,"直线","开光",2,-44.352255,1.464068,2.651165,2.970390,18.599716
1282,"直线","开光",3,-43.853861,1.464068,3.002596,3.323797,18.599719
1282,"直线","开光",4,-43.355468,1.464068,3.375797,3.653450,18.599723
1282,"直线","开光",5,-42.857074,1.464068,3.758443,3.972797,18.599726
1283,"直线(跳转)","关光",0,-42.857074,1.464068,3.758443,3.972797,18.599726
1283,"直线(跳转)","关光",1,-39.368318,1.464068,6.550015,6.059265,18.599749
1284,"直线","开光",0,-39.368318,1.464068,6.550015,6.059265,18.599749
1284,"直线","开光",1,-38.869924,1.464068,6.970302,6.326195,18.599752
1284,"直线","开光",2,-38.371530,1.464068,7.405276,6.569509,18.599754
1284,"直线","开光",3,-37.873137,1.464068,7.840251,6.812823,18.599757
1284,"直线","开光",4,-37.374743,1.464068,8.275225,7.056137,18.599759
1284,"直线","开光",5,-36.876349,1.464068,8.710200,7.299451,18.599761
1285,"直线(跳转)","关光",0,-36.876349,1.464068,8.710200,7.299451,18.599761
1285,"直线(跳转)","关光",1,-34.882774,1.464068,10.527546,8.117816,18.599768
1286,"直线","开光",0,-34.882774,1.464068,10.527546,8.117816,18.599768
1286,"直线","开光",1,-34.384381,1.464068,10.984835,8.315558,18.599770
1286,"直线","开光",2,-33.885987,1.464068,11.457218,8.474492,18.599771
1286,"直线","开光",3,-33.387593,1.464068,11.929601,8.633425,18.599772
1286,"直线","开光",4,-32.889199,1.464068,12.401984,8.792359,18.599773
1287,"直线(跳转)","关光",0,-32.889199,1.464068,12.401984,8.792359,18.599773
1287,"直线(跳转)","关光",1,-29.400443,1.464068,15.784605,9.626529,18.599778
1288,"直线","开光",0,-29.400443,1.464068,15.784605,9.626529,18.599778
1288,"直线","开光",1,-28.902050,1.464068,16.278193,9.695630,18.599779
1288,"直线","开光",2,-28.403656,1.464068,16.771782,9.764732,18.599779
1288,"直线","开光",3,-27.905262,1.464068,17.265371,9.833833,18.599779
1288,"直线","开光",4,-27.406868,1.464068,17.759600,9.896050,18.599780
1288,"直线","开光",5,-26.908475,1.464068,18.257467,9.919150,18.599780
1289,"直线(跳转)","关光",0,-26.908475,1.464068,18.257467,9.919150,18.599780
1289,"直线(跳转)","关光",1,-18.934175,1.464068,26.162484,9.204788,18.599776
1290,"直线","开光",0,-18.934175,1.464068,26.162484,9.204788,18.599776
1290,"直线","开光",1,-18.435781,1.464068,26.647554,9.090278,18.599775
1290,"直线","开光",2,-17.937388,1.464068,27.125633,8.951292,18.599774
1290,"直线","开光",3,-17.438994,1.464068,27.598016,8.792359,18.599774
1290,"直线","开光",4,-16.940600,1.464068,28.070399,8.633425,18.599772
1291,"直线(跳转)","关光",0,-16.940600,1.464068,28.070399,8.633425,18.599772
1291,"直线(跳转)","关光",1,-10.959875,1.464068,33.449985,6.059265,18.599749
1292,"直线","开光",0,-10.959875,1.464068,33.449985,6.059265,18.599749
1292,"直线","开光",1,-10.461482,1.464068,33.860560,5.776720,18.599747
1292,"直线","开光",2,-9.963088,1.464068,34.271134,5.494175,18.599744
1292,"直线","开光",3,-9.464694,1.464068,34.681709,5.211630,18.599741
1292,"直线","开光",4,-8.966301,1.464068,35.092283,4.929085,18.599737
1293,"直线(跳转)","关光",0,-8.966301,1.464068,35.092283,4.929085,18.599737
1293,"直线(跳转)","关光",1,-8.966301,1.564068,35.092283,4.929085,18.699738
1294,"直线","开光",0,-8.966301,1.564068,35.092283,4.929085,18.699738
1294,"直线","开光",1,-9.464694,1.564068,34.681709,5.211630,18.699742
1294,"直线","开光",2,-9.963088,1.564068,34.271135,5.494175,18.699744
1294,"直线","开光",3,-10.461482,1.564068,33.860560,5.776720,18.699747
1294,"直线","开光",4,-10.959875,1.564068,33.449985,6.059265,18.699750
1295,"直线(跳转)","关光",0,-10.959875,1.564068,33.449985,6.059265,18.699750
1295,"直线(跳转)","关光",1,-16.940600,1.564068,28.070399,8.633425,18.699771
1296,"直线","开光",0,-16.940600,1.564068,28.070399,8.633425,18.699771
1296,"直线","开光",1,-17.438994,1.564068,27.598016,8.792358,18.699772
1296,"直线","开光",2,-17.937388,1.564068,27.125634,8.951292,18.699773
1296,"直线","开光",3,-18.435781,1.564068,26.647554,9.090278,18.699774
1296,"直线","开光",4,-18.934175,1.564068,26.162484,9.204788,18.699774
1297,"直线(跳转)","关光",0,-18.934175,1.564068,26.162484,9.204788,18.699774
1297,"直线(跳转)","关光",1,-26.908475,1.564068,18.257467,9.919150,18.699778
1298,"直线","开光",0,-26.908475,1.564068,18.257467,9.919150,18.699778
1298,"直线","开光",1,-27.406868,1.564068,17.759600,9.896050,18.699778
1298,"直线","开光",2,-27.905262,1.564068,17.265371,9.833833,18.699777
1298,"直线","开光",3,-28.403656,1.564068,16.771782,9.764732,18.699777
1298,"直线","开光",4,-28.902050,1.564068,16.278193,9.695630,18.699777
1298,"直线","开光",5,-29.400443,1.564068,15.784604,9.626529,18.699776
1299,"直线(跳转)","关光",0,-29.400443,1.564068,15.784604,9.626529,18.699776
1299,"直线(跳转)","关光",1,-32.889199,1.564068,12.401983,8.792359,18.699772
1300,"直线","开光",0,-32.889199,1.564068,12.401983,8.792359,18.699772
1300,"直线","开光",1,-33.387593,1.564068,11.929601,8.633425,18.699771
1300,"直线","开光",2,-33.885987,1.564068,11.457218,8.474492,18.699770
1300,"直线","开光",3,-34.384381,1.564068,10.984835,8.315558,18.699768
1300,"直线","开光",4,-34.882774,1.564068,10.527546,8.117816,18.699767
1301,"直线(跳转)","关光",0,-34.882774,1.564068,10.527546,8.117816,18.699767
1301,"直线(跳转)","关光",1,-36.876349,1.564068,8.710200,7.299451,18.699761
1302,"直线","开光",0,-36.876349,1.564068,8.710200,7.299451,18.699761
1302,"直线","开光",1,-37.374743,1.564068,8.275225,7.056137,18.699759
1302,"直线","开光",2,-37.873137,1.564068,7.840250,6.812823,18.699756
1302,"直线","开光",3,-38.371530,1.564068,7.405276,6.569509,18.699754
1302,"直线","开光",4,-38.869924,1.564068,6.970302,6.326195,18.699752
1302,"直线","开光",5,-39.368318,1.564068,6.550015,6.059265,18.699749
1303,"直线(跳转)","关光",0,-39.368318,1.564068,6.550015,6.059265,18.699749
1303,"直线(跳转)","关光",1,-42.857074,1.564068,3.758443,3.972797,18.699728
1304,"直线","开光",0,-42.857074,1.564068,3.758443,3.972797,18.699728
1304,"直线","开光",1,-43.355468,1.564068,3.375797,3.653450,18.699725
1304,"直线","开光",2,-43.853861,1.564068,3.002596,3.323797,18.699722
1304,"直线","开光",3,-44.352255,1.564068,2.651165,2.970390,18.699718
1304,"直线","开光",4,-44.850649,1.564068,2.299734,2.616984,18.699715
1304,"直线","开光",5,-45.349043,1.564068,1.948304,2.263578,18.699712
1305,"直线(跳转)","关光",0,-45.349043,1.564068,1.948304,2.263578,18.699712
1305,"直线(跳转)","关光",1,-45.349043,1.664068,1.948304,2.263578,18.799715
1306,"直线","开光",0,-45.349043,1.664068,1.948304,2.263578,18.799715
1306,"直线","开光",1,-44.850649,1.664068,2.299734,2.616984,18.799718
1306,"直线","开光",2,-44.352255,1.664068,2.651165,2.970390,18.799721
1306,"直线","开光",3,-43.853861,1.664068,3.002596,3.323796,18.799724
1306,"直线","开光",4,-43.355468,1.664068,3.375797,3.653449,18.799727
1306,"直线","开光",5,-42.857074,1.664068,3.758443,3.972797,18.799730
1307,"直线(跳转)","关光",0,-42.857074,1.664068,3.758443,3.972797,18.799730
1307,"直线(跳转)","关光",1,-39.368318,1.664068,6.550015,6.059265,18.799749
1308,"直线","开光",0,-39.368318,1.664068,6.550015,6.059265,18.799749
1308,"直线","开光",1,-38.869924,1.664068,6.970301,6.326195,18.799752
1308,"直线","开光",2,-38.371530,1.664068,7.405276,6.569509,18.799754
1308,"直线","开光",3,-37.873137,1.664068,7.840250,6.812823,18.799756
1308,"直线","开光",4,-37.374743,1.664068,8.275225,7.056137,18.799758
1308,"直线","开光",5,-36.876349,1.664068,8.710200,7.299451,18.799760
1309,"直线(跳转)","关光",0,-36.876349,1.664068,8.710200,7.299451,18.799760
1309,"直线(跳转)","关光",1,-34.882774,1.664068,10.527546,8.117816,18.799766
1310,"直线","开光",0,-34.882774,1.664068,10.527546,8.117816,18.799766
1310,"直线","开光",1,-34.384381,1.664068,10.984835,8.315558,18.799767
1310,"直线","开光",2,-33.885987,1.664068,11.457218,8.474492,18.799768
1310,"直线","开光",3,-33.387593,1.664068,11.929600,8.633425,18.799769
1310,"直线","开光",4,-32.889199,1.664068,12.401983,8.792359,18.799770
1311,"直线(跳转)","关光",0,-32.889199,1.664068,12.401983,8.792359,18.799770
1311,"直线(跳转)","关光",1,-29.400443,1.664068,15.784604,9.626529,18.799774
1312,"直线","开光",0,-29.400443,1.664068,15.784604,9.626529,18.799774
1312,"直线","开光",1,-28.902050,1.664068,16.278193,9.695630,18.799775
1312,"直线","开光",2,-28.403656,1.664068,16.771782,9.764732,18.799775
1312,"直线","开光",3,-27.905262,1.664068,17.265371,9.833833,18.799775
1312,"直线","开光",4,-27.406868,1.664068,17.759600,9.896050,18.799776
1312,"直线","开光",5,-26.908475,1.664068,18.257467,9.919150,18.799776
1313,"直线(跳转)","关光",0,-26.908475,1.664068,18.257467,9.919150,18.799776
1313,"直线(跳转)","关光",1,-18.934175,1.664068,26.162485,9.204788,18.799773
1314,"直线","开光",0,-18.934175,1.664068,26.162485,9.204788,18.799773
1314,"直线","开光",1,-18.435781,1.664068,26.647554,9.090278,18.799772
1314,"直线","开光",2,-17.937388,1.664068,27.125634,8.951292,18.799771
1314,"直线","开光",3,-17.438994,1.664068,27.598017,8.792358,18.799770
1314,"直线","开光",4,-16.940600,1.664068,28.070399,8.633425,18.799769
1315,"直线(跳转)","关光",0,-16.940600,1.664068,28.070399,8.633425,18.799769
1315,"直线(跳转)","关光",1,-10.959875,1.664068,33.449985,6.059265,18.799750
1316,"直线","开光",0,-10.959875,1.664068,33.449985,6.059265,18.799750
1316,"直线","开光",1,-10.461482,1.664068,33.860560,5.776720,18.799748
1316,"直线","开光",2,-9.963088,1.664068,34.271135,5.494174,18.799745
1316,"直线","开光",3,-9.464694,1.664068,34.681709,5.211629,18.799742
1316,"直线","开光",4,-8.966301,1.664068,35.092283,4.929085,18.799739
1317,"直线(跳转)","关光",0,-8.966301,1.664068,35.092283,4.929085,18.799739
1317,"直线(跳转)","关光",1,-8.966301,1.764068,35.092284,4.929084,18.899740
1318,"直线","开光",0,-8.966301,1.764068,35.092284,4.929084,18.899740
1318,"直线","开光",1,-9.464694,1.764068,34.681710,5.211629,18.899743
1318,"直线","开光",2,-9.963088,1.764068,34.271135,5.494174,18.899745
1318,"直线","开光",3,-10.461482,1.764068,33.860561,5.776719,18.899748
1318,"直线","开光",4,-10.959875,1.764068,33.449986,6.059265,18.899750
1319,"直线(跳转)","关光",0,-10.959875,1.764068,33.449986,6.059265,18.899750
1319,"直线(跳转)","关光",1,-16.940600,1.764068,28.070400,8.633425,18.899768
1320,"直线","开光",0,-16.940600,1.764068,28.070400,8.633425,18.899768
1320,"直线","开光",1,-17.438994,1.764068,27.598017,8.792358,18.899769
1320,"直线","开光",2,-17.937388,1.764068,27.125634,8.951292,18.899770
1320,"直线","开光",3,-18.435781,1.764068,26.647555,9.090278,18.899770
1320,"直线","开光",4,-18.934175,1.764068,26.162485,9.204788,18.899771
1321,"直线(跳转)","关光",0,-18.934175,1.764068,26.162485,9.204788,18.899771
1321,"直线(跳转)","关光",1,-26.908475,1.764068,18.257467,9.919150,18.899774
1322,"直线","开光",0,-26.908475,1.764068,18.257467,9.919150,18.899774
1322,"直线","开光",1,-27.406868,1.764068,17.759600,9.896050,18.899774
1322,"直线","开光",2,-27.905262,1.764068,17.265371,9.833833,18.899773
1322,"直线","开光",3,-28.403656,1.764068,16.771782,9.764732,18.899773
1322,"直线","开光",4,-28.902050,1.764068,16.278193,9.695630,18.899773
1322,"直线","开光",5,-29.400443,1.764068,15.784604,9.626529,18.899773
1323,"直线(跳转)","关光",0,-29.400443,1.764068,15.784604,9.626529,18.899773
1323,"直线(跳转)","关光",1,-32.889199,1.764068,12.401983,8.792359,18.899769
1324,"直线","开光",0,-32.889199,1.764068,12.401983,8.792359,18.899769
1324,"直线","开光",1,-33.387593,1.764068,11.929600,8.633425,18.899768
1324,"直线","开光",2,-33.885987,1.764068,11.457217,8.474492,18.899767
1324,"直线","开光",3,-34.384381,1.764068,10.984835,8.315558,18.899766
1324,"直线","开光",4,-34.882774,1.764068,10.527546,8.117816,18.899765
1325,"直线(跳转)","关光",0,-34.882774,1.764068,10.527546,8.117816,18.899765
1325,"直线(跳转)","关光",1,-36.876349,1.764068,8.710199,7.299450,18.899759
1326,"直线","开光",0,-36.876349,1.764068,8.710199,7.299450,18.899759
1326,"直线","开光",1,-37.374743,1.764068,8.275225,7.056136,18.899757
1326,"直线","开光",2,-37.873137,1.764068,7.840250,6.812822,18.899756
1326,"直线","开光",3,-38.371530,1.764068,7.405275,6.569509,18.899754
1326,"直线","开光",4,-38.869924,1.764068,6.970301,6.326195,18.899752
1326,"直线","开光",5,-39.368318,1.764068,6.550014,6.059265,18.899750
1327,"直线(跳转)","关光",0,-39.368318,1.764068,6.550014,6.059265,18.899750
1327,"直线(跳转)","关光",1,-42.857074,1.764068,3.758443,3.972797,18.899732
1328,"直线","开光",0,-42.857074,1.764068,3.758443,3.972797,18.899732
1328,"直线","开光",1,-43.355468,1.764068,3.375797,3.653449,18.899729
1328,"直线","开光",2,-43.853861,1.764068,3.002596,3.323796,18.899726
1328,"直线","开光",3,-44.352255,1.764068,2.651165,2.970390,18.899723
1328,"直线","开光",4,-44.850649,1.764068,2.299734,2.616984,18.899721
1328,"直线","开光",5,-45.349043,1.764068,1.948304,2.263578,18.899718
1329,"直线(跳转)","关光",0,-45.349043,1.764068,1.948304,2.263578,18.899718
1329,"直线(跳转)","关光",1,-45.349043,1.864068,1.948304,2.263578,18.999721
1330,"直线","开光",0,-45.349043,1.864068,1.948304,2.263578,18.999721
1330,"直线","开光",1,-44.850649,1.864068,2.299734,2.616984,18.999724
1330,"直线","开光",2,-44.352255,1.864068,2.651164,2.970390,18.999726
1330,"直线","开光",3,-43.853861,1.864068,3.002595,3.323796,18.999729
1330,"直线","开光",4,-43.355468,1.864068,3.375796,3.653449,18.999731
1330,"直线","开光",5,-42.857074,1.864068,3.758442,3.972796,18.999734
1331,"直线(跳转)","关光",0,-42.857074,1.864068,3.758442,3.972796,18.999734
1331,"直线(跳转)","关光",1,-39.368318,1.864068,6.550014,6.059264,18.999750
1332,"直线","开光",0,-39.368318,1.864068,6.550014,6.059264,18.999750
1332,"直线","开光",1,-38.869924,1.864068,6.970301,6.326195,18.999752
1332,"直线","开光",2,-38.371530,1.864068,7.405275,6.569508,18.999753
1332,"直线","开光",3,-37.873137,1.864068,7.840250,6.812822,18.999755
1332,"直线","开光",4,-37.374743,1.864068,8.275224,7.056136,18.999757
1332,"直线","开光",5,-36.876349,1.864068,8.710199,7.299450,18.999758
1333,"直线(跳转)","关光",0,-36.876349,1.864068,8.710199,7.299450,18.999758
1333,"直线(跳转)","关光",1,-34.882774,1.864068,10.527545,8.117815,18.999764
1334,"直线","开光",0,-34.882774,1.864068,10.527545,8.117815,18.999764
1334,"直线","开光",1,-34.384381,1.864068,10.984834,8.315558,18.999764
1334,"直线","开光",2,-33.885987,1.864068,11.457217,8.474492,18.999765
1334,"直线","开光",3,-33.387593,1.864068,11.929600,8.633425,18.999766
1334,"直线","开光",4,-32.889199,1.864068,12.401983,8.792359,18.999767
1335,"直线(跳转)","关光",0,-32.889199,1.864068,12.401983,8.792359,18.999767
1335,"直线(跳转)","关光",1,-29.400443,1.864068,15.784604,9.626529,18.999771
1336,"直线","开光",0,-29.400443,1.864068,15.784604,9.626529,18.999771
1336,"直线","开光",1,-28.902050,1.864068,16.278193,9.695630,18.999771
1336,"直线","开光",2,-28.403656,1.864068,16.771782,9.764732,18.999771
1336,"直线","开光",3,-27.905262,1.864068,17.265371,9.833833,18.999771
1336,"直线","开光",4,-27.406868,1.864068,17.759600,9.896050,18.999772
1336,"直线","开光",5,-26.908475,1.864068,18.257466,9.919150,18.999772
1337,"直线(跳转)","关光",0,-26.908475,1.864068,18.257466,9.919150,18.999772
1337,"直线(跳转)","关光",1,-18.934175,1.864068,26.162485,9.204788,18.999769
1338,"直线","开光",0,-18.934175,1.864068,26.162485,9.204788,18.999769
1338,"直线","开光",1,-18.435781,1.864068,26.647555,9.090278,18.999769
1338,"直线","开光",2,-17.937388,1.864068,27.125634,8.951292,18.999768
1338,"直线","开光",3,-17.438994,1.864068,27.598017,8.792358,18.999767
1338,"直线","开光",4,-16.940600,1.864068,28.070400,8.633425,18.999766
1339,"直线(跳转)","关光",0,-16.940600,1.864068,28.070400,8.633425,18.999766
1339,"直线(跳转)","关光",1,-10.959875,1.864068,33.449986,6.059265,18.999750
1340,"直线","开光",0,-10.959875,1.864068,33.449986,6.059265,18.999750
1340,"直线","开光",1,-10.461482,1.864068,33.860561,5.776719,18.999748
1340,"直线","开光",2,-9.963088,1.864068,34.271136,5.494174,18.999746
1340,"直线","开光",3,-9.464694,1.864068,34.681710,5.211629,18.999744
1340,"直线","开光",4,-8.966301,1.864068,35.092284,4.929084,18.999741
1341,"直线(跳转)","关光",0,-8.966301,1.864068,35.092284,4.929084,18.999741
1341,"直线(跳转)","关光",1,-8.966301,1.964068,35.092284,4.929084,19.099742
1342,"直线","开光",0,-8.966301,1.964068,35.092284,4.929084,19.099742
1342,"直线","开光",1,-9.464694,1.964068,34.681710,5.211629,19.099745
1342,"直线","开光",2,-9.963088,1.964068,34.271136,5.494174,19.099746
1342,"直线","开光",3,-10.461482,1.964068,33.860561,5.776719,19.099749
1342,"直线","开光",4,-10.959875,1.964068,33.449986,6.059265,19.099750
1343,"直线(跳转)","关光",0,-10.959875,1.964068,33.449986,6.059265,19.099750
1343,"直线(跳转)","关光",1,-16.940600,1.964068,28.070400,8.633425,19.099765
1344,"直线","开光",0,-16.940600,1.964068,28.070400,8.633425,19.099765
1344,"直线","开光",1,-17.438994,1.964068,27.598017,8.792358,19.099766
1344,"直线","开光",2,-17.937388,1.964068,27.125635,8.951292,19.099766
1344,"直线","开光",3,-18.435781,1.964068,26.647555,9.090278,19.099767
1344,"直线","开光",4,-18.934175,1.964068,26.162485,9.204788,19.099767
1345,"直线(跳转)","关光",0,-18.934175,1.964068,26.162485,9.204788,19.099767
1345,"直线(跳转)","关光",1,-26.908475,1.964068,18.257466,9.919150,19.099770
1346,"直线","开光",0,-26.908475,1.964068,18.257466,9.919150,19.099770
1346,"直线","开光",1,-27.406868,1.964068,17.759600,9.896050,19.099770
1346,"直线","开光",2,-27.905262,1.964068,17.265370,9.833833,19.099769
1346,"直线","开光",3,-28.403656,1.964068,16.771782,9.764732,19.099769
1346,"直线","开光",4,-28.902050,1.964068,16.278193,9.695630,19.099769
1346,"直线","开光",5,-29.400443,1.964068,15.784604,9.626529,19.099769
1347,"直线(跳转)","关光",0,-29.400443,1.964068,15.784604,9.626529,19.099769
1347,"直线(跳转)","关光",1,-32.889199,1.964068,12.401982,8.792359,19.099765
1348,"直线","开光",0,-32.889199,1.964068,12.401982,8.792359,19.099765
1348,"直线","开光",1,-33.387593,1.964068,11.929600,8.633425,19.099765
1348,"直线","开光",2,-33.885987,1.964068,11.457217,8.474491,19.099764
1348,"直线","开光",3,-34.384381,1.964068,10.984834,8.315558,19.099763
1348,"直线","开光",4,-34.882774,1.964068,10.527545,8.117815,19.099762
1349,"直线(跳转)","关光",0,-34.882774,1.964068,10.527545,8.117815,19.099762
